ward	name
1 -	MUHAMATHU MUSTHFA SANEET
2 -	MUHAMATHU NAWAS SEESAN
3 -	MUHAMATHU MUSTAFA SAKIYUTHEEN
4 -	NAKURKAN IYUPKAN
5 -	UMARLEBBE MOHAMATHU THAMSEEM
6 -	FATHIMA SUPIRA MUHAMATHU MUSTAFA
7 -	NAKURKAHN MUHAMATHU ARAFATH
8 -	MEERASAIVU ABDUL SIDDEEQU
9 -	SAKUL HAMEETHU NOORUL KITHAYA
10 -	MUHAMATHU MUSTHAFA MUHAMATHU SAMEEM
11 -	SAMSUTHEEN NOWFER
12 -	ABDUL GAFFOOR SITHY FIRTHOWSIYA
13 -	UMAR LEBBE MUHAMATHU MUSTAFA
14 -	ABDUL RAHUMAN HAIDAR ALI
15 -	ABDUL MAJEETH JALALTHEEN
16 -	NAHURKAHN RAMLAN
17 -	MOHAMED ISMAIL MOHAMED ROOMI
18 -	ALIYAR LEBBE MUHAMATHU CASSIM
19 -	MUHAMATHU FAROOK MUHAMATHU IRSATH
20 -	MUHAMATHU CASSIM ABDUL SALAM
